contrived;надуманный;http://contentcdn.lingualeo.com/uploads/picture/2731655.png;kəntrˈaɪvd;The reason why you not stop flout me and my colleagues from Staffing Division TTA — Personalvermittlungs GmbH (www.staffingdivision.com) in the company, is in my opinion not possible to see under a normal aspect, but maybe under clinical picture, because;http://audiocdn.lingualeo.com/v2/2/56243-631152008.mp3
contrary;вопреки;http://contentcdn.lingualeo.com/uploads/picture/3310495.png;ˈkɑntrɛri;Quite the <b>contrary</b>, you received payment and bonus compensation because of your finically and private situation after your termination.;http://audiocdn.lingualeo.com/v2/2/9611-631152008.mp3
hurtful;пагубный. болезненный;http://contentcdn.lingualeo.com/uploads/picture/2082541.png;hˈɜːtfl;Women who are being emotionally abused often feel trapped, and they change how they behave, speak, dress, socialize, and even work in an effort to dodge the <b>hurtful</b> language and behavior.;http://audiocdn.lingualeo.com/v2/2/20327-631152008.mp3
dodge;избегать;http://contentcdn.lingualeo.com/uploads/picture/1171628.png;dɑʤ;Women who are being emotionally abused often feel trapped, and they change how they behave, speak, dress, socialize, and even work in an effort to <b>dodge</b> the hurtful language and behavior.;http://audiocdn.lingualeo.com/v2/2/12917-631152008.mp3
valedictorian;выпускник с наилучшими академическими результатами;http://contentcdn.lingualeo.com/uploads/picture/348588.png;vælɪdˈɪktɔːrɪəːn;'I was the <b>valedictorian</b> of my high school class, and I was on the fast track at the university.;http://audiocdn.lingualeo.com/v2/2/43859-631152008.mp3
accusations;обвинения;http://contentcdn.lingualeo.com/uploads/picture/2720557.png;ækjuzˈeɪːʃənz;Soon, 'normal' for Hanauer meant isolation from friends and family, because this was easier than dealing with his harsh <b>accusations</b>.;http://audiocdn.lingualeo.com/v2/2/69166-631152008.mp3
harsh;суровый;http://contentcdn.lingualeo.com/uploads/picture/627873.png;hˈɑːʃ;Soon, 'normal' for Hanauer meant isolation from friends and family, because this was easier than dealing with his <b>harsh</b> accusations.;http://audiocdn.lingualeo.com/v2/2/19131-631152008.mp3
accuse;обвинять;http://contentcdn.lingualeo.com/uploads/picture/278810.png;əˈkjuːz;;http://audiocdn.lingualeo.com/v2/2/1838-631152008.mp3
numbing;вызывание онемение;http:;nˈʌmɪŋ;'Repetitive emotional abuse has an almost <b>numbing</b> effect.;http://audiocdn.lingualeo.com/v2/2/103068-631152008.mp3
Repetitive;повторяющийся;http://contentcdn.lingualeo.com/uploads/picture/403824.png;rɪpˈetətɪv;'<b>Repetitive</b> emotional abuse has an almost numbing effect.;http://audiocdn.lingualeo.com/v2/2/34193-631152008.mp3
Blindsided;ударить исподтишка;http://contentcdn.lingualeo.com/uploads/picture/2277010.png;blˈaɪndzaɪːdɪd;<b>Blindsided</b> by Love;http://audiocdn.lingualeo.com/v2/2/215750-631152008.mp3
unfold;развертываться;http://contentcdn.lingualeo.com/uploads/picture/346782.png;ʌnˈfəʊld;Translations of <b>unfold</b>;http://audiocdn.lingualeo.com/v2/2/43138-631152008.mp3
pageants;представление;http://contentcdn.lingualeo.com/uploads/picture/69418.png;pˈædʒənts;Just like beauty <b>pageants</b> (which I cannot stand either), fitness models are judged by the way they walk, their stance, and, most importantly, their look or physique.;http://audiocdn.lingualeo.com/v2/2/99880-631152008.mp3
resourcefulness;находчивость, изобретательность;http://contentcdn.lingualeo.com/uploads/picture/1194930.png;rɪsˈɔːsfʊlnɪs;Мой муж называет это словом <b>resourcefulness</b>.;http://audiocdn.lingualeo.com/v2/2/34351-631152008.mp3
supplant;вытеснить, выжить, хитростью занять чье-то место;http://contentcdn.lingualeo.com/uploads/picture/390303.png;səplˈɑːnt;If you're developing apps for mobile devices and you haven't investigated Swift, take note: Swift will not only <b>supplant</b> Objective-C when it comes to developing apps for the Mac, iPhone, iPad, Apple Watch, and devices to come, but it will also replace C f;http://audiocdn.lingualeo.com/v2/2/39823-631152008.mp3
redistribute;перераспределять;http://contentcdn.lingualeo.com/uploads/picture/3275970.png;ridɪstrˈɪbjut;The government should <b>redistribute</b> wealth from the rich to the poor.;http://audiocdn.lingualeo.com/v2/2/33766-631152008.mp3
Leveraging;опираясь;http://contentcdn.lingualeo.com/uploads/picture/1245005.png;lˈiːvərɪdʒɪŋ;<b>Leveraging</b> a rather simple, pragmatic, and strict architecture, JUnit has been able to 'infect' great number of developers.;http://audiocdn.lingualeo.com/v2/2/125671-631152008.mp3
bypass;обойти стороной;http://contentcdn.lingualeo.com/uploads/picture/1188201.png;bˈaɪpɑːs;But it sounds like your goal is to <b>bypass</b> labor restrictions on your visa, and an LLC won't help you do that.;http://audiocdn.lingualeo.com/v2/2/6603-631152008.mp3
eluded;уклоняться;http://contentcdn.lingualeo.com/uploads/picture/353790.png;ɪlˈuːdɪd;As other answers have <b>eluded</b>, you can (most likely) set up a legal entity as a business in the US on your visa (or on any visa, or even without entering the USA at all), but an LLC may not be the best choice.;http://audiocdn.lingualeo.com/v2/2/53935-631152008.mp3
tedious;нудный;http://contentcdn.lingualeo.com/uploads/picture/1885831.png;tˈiːdɪəːs;Earlier generating xpaths used to be a <b>tedious</b> task but now with the help of Firebug and other tools, it became hell easy.;http://audiocdn.lingualeo.com/v2/2/40587-631152008.mp3
emperor;император;http://contentcdn.lingualeo.com/uploads/picture/3241917.png;ˈɛmpərər;They are h1, h2, h3, h4, h5 and h6, h1 being the almighty <b>emperor</b> of headings and h6 being the lowest pleb.;http://audiocdn.lingualeo.com/v2/2/14202-631152008.mp3
almighty;всемогущий;http://contentcdn.lingualeo.com/uploads/picture/3324598.png;ɔːlmˈaɪti;They are h1, h2, h3, h4, h5 and h6, h1 being the <b>almighty</b> emperor of headings and h6 being the lowest pleb.;http://audiocdn.lingualeo.com/v2/2/2614-631152008.mp3
heading;заголовок, курс;http://contentcdn.lingualeo.com/uploads/picture/921610.png;ˈhɛdɪŋ;;http://audiocdn.lingualeo.com/v2/2/19272-631152008.mp3
Emphasis;лингв. ударение;http://contentcdn.lingualeo.com/uploads/picture/706533.png;ˈɛmfəsəs;;http://audiocdn.lingualeo.com/v2/2/14204-631152008.mp3
tend;иметь склонность, иметь склонность;http://contentcdn.lingualeo.com/uploads/picture/3021748.png;tɛnd;Tags <b>tend</b> not to do much more than mark the beginning and end of an element.;http://audiocdn.lingualeo.com/v2/2/40703-631152008.mp3
chill;охлаждать, озноб;http://contentcdn.lingualeo.com/uploads/picture/980636.png;tʃˈɪl;;http://audiocdn.lingualeo.com/v2/2/7838-631152008.mp3
remnant;пережиток;http://contentcdn.lingualeo.com/uploads/picture/3235913.png;rˈemnənt;This is a <b>remnant</b> of XHTML, a form of HTML based on another markup language called XML.;http://audiocdn.lingualeo.com/v2/2/34100-631152008.mp3
merrily;радостно;http://contentcdn.lingualeo.com/uploads/picture/2075752.png;mˈerəli;The line-break tag for example, looks like this : <br> - a line break doesn’t hold any content so the tag <b>merrily</b> sits by its lonely self.;http://audiocdn.lingualeo.com/v2/2/25499-631152008.mp3
absentee;отсутствующий;http://contentcdn.lingualeo.com/uploads/picture/3322489.png;ˌæbsənˈti;;http://audiocdn.lingualeo.com/v2/2/1691-631152008.mp3
conference;конференция;http://contentcdn.lingualeo.com/uploads/picture/3226459.png;ˈkɑnfərəns;;http://audiocdn.lingualeo.com/v2/2/9256-631152008.mp3
congress;съезд;http://contentcdn.lingualeo.com/uploads/picture/268584.png;ˈkɑŋgrəs;;http://audiocdn.lingualeo.com/v2/2/9339-631152008.mp3
discussion;обсуждение;http://contentcdn.lingualeo.com/uploads/picture/3315070.png;dɪˈskʌʃən;;http://audiocdn.lingualeo.com/v2/2/12477-631152008.mp3
handout;рекламный проспект;http://contentcdn.lingualeo.com/uploads/picture/3226467.png;ˈhænˌdaʊt;;http://audiocdn.lingualeo.com/v2/2/18998-631152008.mp3
outline;набросок;http://contentcdn.lingualeo.com/uploads/picture/3156026.png;ˈaʊtˌlaɪn;;http://audiocdn.lingualeo.com/v2/2/28626-631152008.mp3
sitting;заседание;http://contentcdn.lingualeo.com/uploads/picture/268589.png;ˈsɪtɪŋ;;http://audiocdn.lingualeo.com/v2/2/37298-631152008.mp3
chairperson;председатель;http://contentcdn.lingualeo.com/uploads/picture/3226455.png;ˈʧɛrˌpɜrsən;;http://audiocdn.lingualeo.com/v2/2/46535-631152008.mp3
show of hands;голосование поднятием рук;http://contentcdn.lingualeo.com/uploads/picture/2373029.png;ʃəʊ ɒv hændz;;http://audiocdn.lingualeo.com/v2/2/317319-631152000.mp3
proxy vote;голосование по доверенности;http://contentcdn.lingualeo.com/uploads/picture/3322491.png;ˈprɑksi voʊt;;http://audiocdn.lingualeo.com/v2/2/475513-631152000.mp3
mutual understanding;взаимопонимание;http://contentcdn.lingualeo.com/uploads/picture/3214563.png;ˈmjuʧuəl ˌʌndərˈstændɪŋ;;http://audiocdn.lingualeo.com/v2/2/475553-631152000.mp3
question of mutual interest;вопрос, представляющий взаимный интерес;http:;ˈkwɛsʧən ɒv ˈmjuːtjʊəl ˈɪntrɪst;;http://audiocdn.lingualeo.com/v2/2/481066-631152000.mp3
approve a proposal;одобрить предложение;http://contentcdn.lingualeo.com/uploads/picture/3214485.png;əˈpruv ə prəˈpoʊzəl;;http://audiocdn.lingualeo.com/v2/2/1042351-631152000.mp3
conduct negotiations;провести переговоры;http://contentcdn.lingualeo.com/uploads/picture/3205162.png;ˈkɑndʌkt nəˌgoʊʃiˈeɪʃənz;;http://audiocdn.lingualeo.com/v2/2/1042357-631152000.mp3
confront a question;столкнуться с вопросом;http://contentcdn.lingualeo.com/uploads/picture/3276941.png;kənˈfrʌnt ə ˈkwɛsʧən;;http://audiocdn.lingualeo.com/v2/2/1042358-631152000.mp3
convene a conference;проводить совещание;http://contentcdn.lingualeo.com/uploads/picture/3160696.png;kənˈvin ə ˈkɑnfərəns;;http://audiocdn.lingualeo.com/v2/2/1042360-631152000.mp3
disapprove a proposal;отклонять предложение;http://contentcdn.lingualeo.com/uploads/picture/3226463.png;ˌdɪsəˈpruv ə prəˈpoʊzəl;;http://audiocdn.lingualeo.com/v2/2/1042361-631152000.mp3
hold negotiations;вести переговоры;http://contentcdn.lingualeo.com/uploads/picture/3214536.png;hoʊld nəˌgoʊʃiˈeɪʃənz;;http://audiocdn.lingualeo.com/v2/2/1042363-631152000.mp3
negotiations reached a deadlock;переговоры зашли в тупик;http:;nɪˌgəʊʃɪˈeɪʃənz riːʧt ə ˈdɛdlɒk;;http://audiocdn.lingualeo.com/v2/2/1042365-631152000.mp3
funeral;похороны;http://contentcdn.lingualeo.com/uploads/picture/2909579.png;ˈfjunərəl;The family of a bodybuilder from Santa Clara is asking for help with her <b>funeral</b> expenses.;http://audiocdn.lingualeo.com/v2/2/17235-631152008.mp3
drown;тонуть;http://contentcdn.lingualeo.com/uploads/picture/475086.png;draʊn;;http://audiocdn.lingualeo.com/v2/2/13452-631152008.mp3
homicide;убийство;http://contentcdn.lingualeo.com/uploads/picture/1619014.png;ˈhɒmɪsaɪd;SAN JOSE -- A man was fatally stabbed in front of his East San Jose home in the early morning hours of the Fourth of July, marking the city's third <b>homicide</b> in just over a week.;http://audiocdn.lingualeo.com/v2/2/19907-631152008.mp3
disturbance;беспорядки;http://contentcdn.lingualeo.com/uploads/picture/3290431.png;dɪstˈɜːbəns;Neighbors said Saturday that such a <b>disturbance</b> wouldn't be unusual for the duplex where the stabbing occurred -- and that nothing seemed out of the ordinary until emergency crews and police arrived.;http://audiocdn.lingualeo.com/v2/2/12797-631152008.mp3
displaces;вытесняет;http:;dɪsplˈeɪːsɪz;San Jose: Firework starts fire in home, <b>displaces</b> four adults;http://audiocdn.lingualeo.com/v2/2/181865-631152008.mp3
burglary;кража со взломом;http://contentcdn.lingualeo.com/uploads/picture/3281624.png;ˈbɜːgləri;Vehicle <b>burglary</b>--June 20, 8:04 p.m.;http://audiocdn.lingualeo.com/v2/2/6474-631152008.mp3
stabbed;наносить удар (острым предметом), зарезать, пользоваться ножом, резать;http://contentcdn.lingualeo.com/uploads/picture/36148.png;stˈæbd;SAN JOSE -- A man was fatally <b>stabbed</b> in front of his East San Jose home in the early morning hours of the Fourth of July, marking the city's ...;http://audiocdn.lingualeo.com/v2/2/62951-631152008.mp3
lattice;кристаллическая решётка;http://contentcdn.lingualeo.com/uploads/picture/682331.png;lˈætɪs;For example, if sites are opened in a 20-by-20 <b>lattice</b> according to the snapshots below, then our estimate of the percolation threshold is 204/400 = 0.51 because the system percolates when the 204th site is opened.;http://audiocdn.lingualeo.com/v2/2/23433-631152008.mp3
threshold;пороговая величина;http://contentcdn.lingualeo.com/uploads/picture/3134873.png;ˈθrɛˌʃoʊld;When N is sufficiently large, there is a <b>threshold</b> value p* such that when p < p* a random N-by-N grid almost never percolates, and when p > p*, a random N-by-N grid almost always percolates.;http://audiocdn.lingualeo.com/v2/2/41117-631152008.mp3
ancester;предок;http:;ˈensɛstə;id[i] = id[id[i]] means that we reach only the second <b>ancester</b> of our node, not the root.;http://audiocdn.lingualeo.com/v2/2/3625339-631152000.mp3
sacrosanct;священный, неприкосновенный;http://contentcdn.lingualeo.com/uploads/picture/2280144.png;sˈækrəʊːsæŋkt;Translations of <b>sacrosanct</b>;http://audiocdn.lingualeo.com/v2/2/35217-631152008.mp3
discern;различать;http://contentcdn.lingualeo.com/uploads/picture/1991354.png;dɪsˈɜːn;Translations of <b>discern</b>;http://audiocdn.lingualeo.com/v2/2/12393-631152008.mp3
messy;неряшливый;http://contentcdn.lingualeo.com/uploads/picture/289769.png;mˈesi;Cleanup also isn't bad but it can get <b>messy</b>.;http://audiocdn.lingualeo.com/v2/2/25533-631152008.mp3
enquire;наводить справки;http://contentcdn.lingualeo.com/uploads/picture/282055.png;ɪŋkwˈaɪə;If someone writes to <b>enquire</b> about your company’s services, begin your email with this sentence.;http://audiocdn.lingualeo.com/v2/2/14420-631152008.mp3
Corollary;естественное следствие;http://contentcdn.lingualeo.com/uploads/picture/1318738.png;kərˈɒləri;<b>Corollary</b>.;http://audiocdn.lingualeo.com/v2/2/9850-631152008.mp3
arbitrarily;произвольно;http://contentcdn.lingualeo.com/uploads/picture/437649.png;ɑːbɪtrˈeəːrɪli;Rather than <b>arbitrarily</b> connecting the second tree to the first for union() in the quick-union algorithm, we keep track of the size of each tree and always connect the smaller tree to the larger.;http://audiocdn.lingualeo.com/v2/2/113122-631152008.mp3
precise;строгий;http://contentcdn.lingualeo.com/uploads/picture/862852.png;prɪˈsaɪs;Translations of <b>precise</b>;http://audiocdn.lingualeo.com/v2/2/31724-631152008.mp3
depict;обрисовывать;http://contentcdn.lingualeo.com/uploads/picture/536847.png;dɪpˈɪkt;Translations of <b>depict</b>;http://audiocdn.lingualeo.com/v2/2/11694-631152008.mp3
impose;навязывать;http://contentcdn.lingualeo.com/uploads/picture/3221138.png;ɪmˈpoʊz;Firstly, if you're deploying to an environment you don't control, that may <b>impose</b> a specific version, rather than allowing you a free selection from the available versions.;http://audiocdn.lingualeo.com/v2/2/20850-631152008.mp3
traversing;бродящий туда-сюда;http://contentcdn.lingualeo.com/uploads/picture/198804.png;trˈævɜːsɪŋ;taking an argument “root_dir” as a root directory to start <b>traversing</b> ;http://audiocdn.lingualeo.com/v2/2/63761-631152008.mp3
pummel;колотить;http://contentcdn.lingualeo.com/uploads/picture/926660.png;pˈʌml;;http://audiocdn.lingualeo.com/v2/2/32651-631152008.mp3
templar;тамплиер;http://contentcdn.lingualeo.com/uploads/picture/1106545.png;tˈemplɪ;;http://audiocdn.lingualeo.com/v2/2/40679-631152008.mp3
conversely;наоброт, напротив (как вводн. слово);http://contentcdn.lingualeo.com/uploads/picture/1962132.png;kənvˈɜːsli;;http://audiocdn.lingualeo.com/v2/2/9672-631152008.mp3
apostate;отступник;http://contentcdn.lingualeo.com/uploads/picture/3159571.png;əpˈɒstɛɪːt;;http://audiocdn.lingualeo.com/v2/2/3208-631152008.mp3
disposal;распоряжение;http://contentcdn.lingualeo.com/uploads/picture/648856.png;dɪˈspoʊzəl;;http://audiocdn.lingualeo.com/v2/2/12638-631152008.mp3
harm;причинять вред;http://contentcdn.lingualeo.com/uploads/picture/560731.png;hɑrm;;http://audiocdn.lingualeo.com/v2/2/19107-631152008.mp3
perish;погибать;http://contentcdn.lingualeo.com/uploads/picture/2792255.png;pˈerɪʃ;;http://audiocdn.lingualeo.com/v2/2/30126-631152008.mp3
horde;орда;http://contentcdn.lingualeo.com/uploads/picture/2946072.png;hɔːd;;http://audiocdn.lingualeo.com/v2/2/20004-631152008.mp3
blight;пагубное влияние;http://contentcdn.lingualeo.com/uploads/picture/131016.png;blˈaɪt;;http://audiocdn.lingualeo.com/v2/2/5416-631152008.mp3
chantry;часовня;http://contentcdn.lingualeo.com/uploads/picture/3137914.png;tʃˈɑːntri;;http://audiocdn.lingualeo.com/v2/2/7621-631152000.mp3
creepy;жуткий;http://contentcdn.lingualeo.com/uploads/picture/3231250.png;ˈkriːpi;;http://audiocdn.lingualeo.com/v2/2/10305-631152008.mp3
glare;яркий свет;http://contentcdn.lingualeo.com/uploads/picture/264757.png;glˈeəː;;http://audiocdn.lingualeo.com/v2/2/17897-631152008.mp3
massacre;бойня;http://contentcdn.lingualeo.com/uploads/picture/845526.png;mˈæsəkə;;http://audiocdn.lingualeo.com/v2/2/25101-631152008.mp3
ransom;выкуп;http://contentcdn.lingualeo.com/uploads/picture/3298211.png;rˈænsəm;Lying in a cordoned off area in his kitchen, under what he thought was a webcam—it turned out to be a motion sensor—Quinn waited for <b>ransom</b> instructions that would ultimately be sent via his own email address, since the kidnapper had demanded access after;http://audiocdn.lingualeo.com/v2/2/33302-631152008.mp3
reassure;обнадеживать;http://contentcdn.lingualeo.com/uploads/picture/279200.png;riəʃˈʊəː;;http://audiocdn.lingualeo.com/v2/2/33539-631152008.mp3
regard;расценивать;http://contentcdn.lingualeo.com/uploads/picture/587353.png;rəˈgɑrd;;http://audiocdn.lingualeo.com/v2/2/33910-631152008.mp3
severe;суровый;http://contentcdn.lingualeo.com/uploads/picture/2060085.png;səˈvɪr;;http://audiocdn.lingualeo.com/v2/2/36607-631152008.mp3
straggler;отставший;http://contentcdn.lingualeo.com/uploads/picture/2093235.png;strˈæglə;;http://audiocdn.lingualeo.com/v2/2/39190-631152008.mp3
bunch up;сбиться в кучу;http://contentcdn.lingualeo.com/uploads/picture/234088.png;bˈʌntʃ ʌp;;http://audiocdn.lingualeo.com/v2/2/312519-631152000.mp3
darkspawn;порождение тьмы;http://contentcdn.lingualeo.com/uploads/picture/1807020.png;dˈɑːspən;;http://audiocdn.lingualeo.com/v2/2/461832-631152000.mp3
rig;крепить;http://contentcdn.lingualeo.com/uploads/picture/1397745.png;rˈɪg;;http://audiocdn.lingualeo.com/v2/2/34661-631152008.mp3
betray;предавать;http://contentcdn.lingualeo.com/uploads/picture/3324701.png;bɪˈtreɪ;;http://audiocdn.lingualeo.com/v2/2/5021-631152008.mp3
bulk;большая часть;http://contentcdn.lingualeo.com/uploads/picture/2894586.png;bʌlk;;http://audiocdn.lingualeo.com/v2/2/6384-631152008.mp3
dedication;преданность;http://contentcdn.lingualeo.com/uploads/picture/1262920.png;dɛdɪkˈeɪːʃən;;http://audiocdn.lingualeo.com/v2/2/11325-631152008.mp3
divert;отводить. отклонять, направлять в другую сторону;http://contentcdn.lingualeo.com/uploads/picture/2612338.png;daɪːvˈɜːt;;http://audiocdn.lingualeo.com/v2/2/12842-631152008.mp3
duty;обязанность;http://contentcdn.lingualeo.com/uploads/picture/776024.png;ˈduti;;http://audiocdn.lingualeo.com/v2/2/13645-631152008.mp3
erupt;извергаться;http://contentcdn.lingualeo.com/uploads/picture/3153150.png;ɪrˈʌpt;;http://audiocdn.lingualeo.com/v2/2/14688-631152008.mp3
fatigue;усталость;http://contentcdn.lingualeo.com/uploads/picture/197588.png;fətˈiːg;;http://audiocdn.lingualeo.com/v2/2/15599-631152008.mp3
hail;приветствовать;http://contentcdn.lingualeo.com/uploads/picture/289972.png;heɪl;;http://audiocdn.lingualeo.com/v2/2/18824-631152008.mp3
phylactery;амулет;http://contentcdn.lingualeo.com/uploads/picture/1384467.png;fɪlˈæktri;;http://audiocdn.lingualeo.com/v2/2/30492-631152000.mp3
shed;проливать;http://contentcdn.lingualeo.com/uploads/picture/326064.png;ʃɛd;;http://audiocdn.lingualeo.com/v2/2/36761-631152008.mp3
squander;расточать;http://contentcdn.lingualeo.com/uploads/picture/192026.png;skwˈɒndə;;http://audiocdn.lingualeo.com/v2/2/38612-631152008.mp3
suspicion;подозрение;http://contentcdn.lingualeo.com/uploads/picture/3261996.png;səspˈɪʃən;;http://audiocdn.lingualeo.com/v2/2/39929-631152008.mp3
upkeep;стоимость содержания;http://contentcdn.lingualeo.com/uploads/picture/64652.png;ˈʌpkip;;http://audiocdn.lingualeo.com/v2/2/43701-631152008.mp3
vellum;пергамент;http://contentcdn.lingualeo.com/uploads/picture/2631536.png;vˈeləm;;http://audiocdn.lingualeo.com/v2/2/44010-631152008.mp3
pilfering;хищение;http://contentcdn.lingualeo.com/uploads/picture/145334.png;pˈɪlfərɪŋ;;http://audiocdn.lingualeo.com/v2/2/78328-631152008.mp3
astutely;проницательно, сообразительно;http://contentcdn.lingualeo.com/uploads/picture/2809990.png;əstjˈuːtli;;http://audiocdn.lingualeo.com/v2/2/118680-631152008.mp3
rod;жезл;http://contentcdn.lingualeo.com/uploads/picture/554883.png;rɑd;;http://audiocdn.lingualeo.com/v2/2/34829-631152008.mp3
rumor;слух;http://contentcdn.lingualeo.com/uploads/picture/2732682.png;rˈuːmə;;http://audiocdn.lingualeo.com/v2/2/50293-631152008.mp3
tranquil;безмятежный;http://contentcdn.lingualeo.com/uploads/picture/701600.png;trˈæŋkwɪl;;http://audiocdn.lingualeo.com/v2/2/41864-631152008.mp3
apprentice;подмастерье;http://contentcdn.lingualeo.com/uploads/picture/3320928.png;əˈprɛntɪs;;http://audiocdn.lingualeo.com/v2/2/3297-631152008.mp3
initiate;положить начало;http://contentcdn.lingualeo.com/uploads/picture/2571592.png;ɪˈnɪʃiɪt;;http://audiocdn.lingualeo.com/v2/2/21555-631152008.mp3
tease;дразнить;http://contentcdn.lingualeo.com/uploads/picture/3318717.png;ti:z;;http://audiocdn.lingualeo.com/v2/2/40566-631152008.mp3
condolences;соболезнования;http://contentcdn.lingualeo.com/uploads/picture/3320837.png;kəndoulənsɪz;;http://audiocdn.lingualeo.com/v2/2/88047-631152008.mp3
tough;трудный;http://contentcdn.lingualeo.com/uploads/picture/2619983.png;tʌf;So I figured I could handle the two kids, even if it would be <b>tough</b>.;http://audiocdn.lingualeo.com/v2/2/41699-631152008.mp3
rage;ярость;http://contentcdn.lingualeo.com/uploads/picture/2334878.png;reɪʤ;;http://audiocdn.lingualeo.com/v2/2/33196-631152008.mp3
devour;пожирать;http://contentcdn.lingualeo.com/uploads/picture/3325591.png;dɪvˈaʊːə;;http://audiocdn.lingualeo.com/v2/2/11986-631152008.mp3
mettle;темперамент;http://contentcdn.lingualeo.com/uploads/picture/1920742.png;mˈetl;;http://audiocdn.lingualeo.com/v2/2/25609-631152008.mp3
begone;убирайся прочь;http://contentcdn.lingualeo.com/uploads/picture/895955.png;bɪgˈɒn;;http://audiocdn.lingualeo.com/v2/2/4808-631152008.mp3
quarrel;ссора;http://contentcdn.lingualeo.com/uploads/picture/2252637.png;ˈkwɒrəl;;http://audiocdn.lingualeo.com/v2/2/32908-631152008.mp3
scraps;объедки;http://contentcdn.lingualeo.com/uploads/picture/68577.png;skrˈæps;;http://audiocdn.lingualeo.com/v2/2/52983-631152008.mp3
glory;слава;http://contentcdn.lingualeo.com/uploads/picture/2419311.png;ˈglɔri;;http://audiocdn.lingualeo.com/v2/2/17967-631152008.mp3
mortal;смертный;http://contentcdn.lingualeo.com/uploads/picture/773679.png;mˈɔːtl;;http://audiocdn.lingualeo.com/v2/2/26367-631152008.mp3
valor;доблесть;http://contentcdn.lingualeo.com/uploads/picture/196462.png;vˈælə;;http://audiocdn.lingualeo.com/v2/2/43878-631152008.mp3
devise;изобрести;http://contentcdn.lingualeo.com/uploads/picture/757434.png;dɪvˈaɪz;;http://audiocdn.lingualeo.com/v2/2/11969-631152008.mp3
crowardly;crowardly;http:;krouɛɪːdli;;http://audiocdn.lingualeo.com/v2/2/6456086-631152000.mp3
unarmed;безоружный;http://contentcdn.lingualeo.com/uploads/picture/116618.png;ʌnˈɑːmd;;http://audiocdn.lingualeo.com/v2/2/42716-631152008.mp3
surely;непременно;http://contentcdn.lingualeo.com/uploads/picture/2356864.png;ˈʃʊrli;length of time will almost <b>surely</b> type out a given text, such as the complete works of John Wallis, or more likely, a Dan Brown novel.;http://audiocdn.lingualeo.com/v2/2/39862-631152008.mp3
favourable;благосклонный;http://contentcdn.lingualeo.com/uploads/picture/3096648.png;fˈeɪːvərəbl;The chance of their doing so is decidedly more <b>favourable</b> than the chance of the molecules returning to one half of the vessel.;http://audiocdn.lingualeo.com/v2/2/15626-631152008.mp3
intelligible;вразумительный;http://contentcdn.lingualeo.com/uploads/picture/3316176.png;ɪntˈelɪdʒəbl;<b>intelligible</b> sentence.;http://audiocdn.lingualeo.com/v2/2/21833-631152008.mp3
idly;лениво, праздно, безучастно. (to stand by -)- оставаться безучастным;http://contentcdn.lingualeo.com/uploads/picture/2796721.png;ˈaɪdli;If I let my fingers wander <b>idly</b> over the keys of a typewriter it might happen that my screed made an intelligible sentence.;http://audiocdn.lingualeo.com/v2/2/20556-631152008.mp3
screed;длинная скучная речь;http://contentcdn.lingualeo.com/uploads/picture/3024130.png;skrˈiːd;If I let my fingers wander idly over the keys of a typewriter it might happen that my <b>screed</b> made an intelligible sentence.;http://audiocdn.lingualeo.com/v2/2/35860-631152008.mp3
acute;сильный;http://contentcdn.lingualeo.com/uploads/picture/772597.png;əˈkjut;The space consumption can become <b>acute</b> when creating large numbers of instances.;http://audiocdn.lingualeo.com/v2/2/1933-631152008.mp3
clutters;загромождает;http:;klˈʌtəz;Also, I find that having .pyc files lying around <b>clutters</b> up space.;http://audiocdn.lingualeo.com/v2/2/274876-631152000.mp3
blurry;расплывчатый;http://contentcdn.lingualeo.com/uploads/picture/456623.png;blˈʌɜːi;distinction can be <b>blurry</b> because of the presence of the bytecode compiler.;http://audiocdn.lingualeo.com/v2/2/46310-631152008.mp3
amuse;позабавить;http://contentcdn.lingualeo.com/uploads/picture/592775.png;əˊmju:z;;http://audiocdn.lingualeo.com/v2/2/2824-631152008.mp3
temper;настроение;http:;tˈempə;There was a boy who was always losing his <b>temper</b>;http://audiocdn.lingualeo.com/v2/2/40669-631152008.mp3
exceed;превосходить;http://contentcdn.lingualeo.com/uploads/picture/2706718.png;ɪkˈsid;• Over time, say 10 years, the cost of leasing several cars will likely <b>exceed</b> the purchase price of a new or used car.;http://audiocdn.lingualeo.com/v2/2/14940-631152008.mp3
elaborate;конкретизировать, тщательно разработанный;http://contentcdn.lingualeo.com/uploads/picture/417397.png;ɪˈlæbərɪt;Diana Pgmdim Ilona Ilona can <b>elaborate</b> ..;http://audiocdn.lingualeo.com/v2/2/13949-631152008.mp3
courtship;ухаживание;http://contentcdn.lingualeo.com/uploads/picture/405112.png;kˈɔːtʃɪp;;http://audiocdn.lingualeo.com/v2/2/10118-631152008.mp3
species;особь;http://contentcdn.lingualeo.com/uploads/picture/799264.png;ˈspiʃiz;;http://audiocdn.lingualeo.com/v2/2/38254-631152008.mp3
starves;морить голодом;http://contentcdn.lingualeo.com/uploads/picture/506150.png;stˈɑːvz;;http://audiocdn.lingualeo.com/v2/2/150613-631152000.mp3
albino;светлокожие;http://contentcdn.lingualeo.com/uploads/picture/847289.png;ælbˈiːnəʊː;;http://audiocdn.lingualeo.com/v2/2/2463-631152008.mp3
